danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mood
0.5210397134452082,-0.06196227250255912,-0.3140213551314951,0.4187882041270942,1.2717893236362565,-0.9215080840466714,0.23768811266337955,1.8151542459365566,-1.021534698851477,Sad
-0.011889644472474741,-0.9011811008876646,0.3221465026181321,-0.9379835814529884,0.7476408078842448,1.3542617180494279,-1.488501405586274,1.392042316504103,-0.777478324813457,Sad
0.5347367043105452,-1.4896540262515559,1.0608182451824308,-1.1773762417214992,0.302475455099546,0.5255347511737957,0.697138491937314,-0.8502014000405457,-0.9016725716644567,Energetic
-0.8685584414305559,1.9371012143952564,0.11614025433446944,-0.7607489531961197,-1.3992254039920156,-0.7025854214555977,-0.8944193655764027,1.0283631115582894,0.043057113709735646,Happy
1.843147813735229,-1.233052665992353,0.07163525337340373,-0.5209584048654976,-1.207364223363031,-1.0536952082674393,1.0389350474971275,-1.4312819358391882,1.575916205013922,Energetic
-1.202361843911238,-0.8178679228906838,-0.512480948381295,2.2650029607978817,-0.3679471416279925,0.1769151966599355,0.36351161096402085,0.546035814938245,-1.5673178709373474,Sad
1.1782160092074263,-0.7003334866781928,-0.028198240198922347,-1.2084200144698858,-1.3976670583022899,0.1751328235212243,0.015487772702534814,-0.24048073673089615,-0.6071661267942415,Energetic
-0.6184100069125734,-0.49444496579186675,0.9334088494765836,-0.8213273183211792,-0.012389125830088997,-0.5354675071185496,0.8638630724890409,-0.9292684938228281,0.9918328264413413,Sad
-0.3218100241371802,-0.06858651594882968,0.8294005914242629,-0.1840963178982641,-0.5359314204217437,-1.0407679274693182,-0.24501804791191176,0.15372947152149607,-0.7516575982427414,Sad
1.0038341112363531,0.8804380301570914,-5.196797564454553,-1.1311209496928991,-0.972312213491393,0.04031507826799335,-1.5638993087721695,-1.8195906646120903,1.575916205013922,Sad
1.5887719141553662,-0.05089614100286282,0.7602825597482317,-0.7007633345064893,0.06199203873995388,-0.8432477690811682,0.503950814777387,-0.5377961989869079,-1.070067568987747,Happy
-1.410826376343848,1.7903372422286359,0.42069653301003174,0.2967086021286288,-0.3820684543940382,-0.05102380660902394,-1.5838354807716937,-0.2799836043740754,-0.5809828318854734,Sad
0.4359138442191901,0.07986729299965871,0.39652692766949316,-0.44564084673301524,-0.262268838609635,-0.5581265270007176,1.3885293052180974,0.4067834416846248,-0.6707444314004791,Sad
0.1627477728184534,1.8128669248189295,0.29008193785683584,-0.35850586012485725,-1.3034239373666174,0.2082692618927963,-0.767488412321403,-1.8845880465767253,-0.879762921220615,Happy
-1.1685637099482804,-0.5105056478117174,-0.16006007485476562,-0.7319142763540085,1.916546534946043,3.814473799739503,0.06139340614305523,-0.45836747613904016,-0.46875980817513624,Happy
0.6119164312500174,0.11159923640160126,0.18051137035417802,-0.4312207920594967,0.4121362605292597,-0.4178838224509195,0.8292334372699842,-0.23480604461830873,1.575916205013922,Sad
-1.0913738521549599,-0.26417605508550196,0.2702493759923521,-0.5263280217413944,-0.5024062054523509,-0.03380913636998711,-0.3988503391564189,2.028134370682724,0.04284775030718847,Happy
0.05911214304466434,0.9144671749276977,0.5543412719017147,1.0612083495563402,-0.987420918414604,-0.364761933609578,-1.7658024589926475,-0.3253937948607835,1.575916205013922,Sad
-0.5578340795874617,-0.7433312000504829,0.19177594111559684,-1.1710693726979708,-1.3091595664325655,0.1411512043305736,-0.5028172284036511,1.7817832619161011,-1.16062720457121,Happy
-0.29710782765399585,1.4559985795266208,1.4842613512861709,1.6915452744426343,-0.40647455791278336,-0.5897862398863052,-0.9890360805558626,1.3496643888360953,1.575916205013922,Happy
-0.3879550250470986,-0.05089614100286282,-0.6995257788154937,-1.1486899640447472,1.234006064422073,4.473985220447325,0.0030056749811362905,0.8616644609841508,-1.700821093448378,Energetic
0.8778113711681753,0.13482627550936194,0.6368722300276992,-0.3894754278124883,0.5288852609911613,0.11903887582480577,-0.3914642572130818,-1.4969150452417102,1.0173328400876944,Sad
-1.1178097904305362,-0.8775220628791385,0.09550666338099623,1.184899959837589,1.8026419407374379,0.3646535328368834,-0.5945666054480194,0.9074410449404253,1.575916205013922,Happy
0.33989050394347364,-0.21162532633866582,0.12502692600832824,-0.13685026245883097,0.8151193853646316,-0.4850864904464803,-0.3404776526766902,-0.20039411335636567,1.575916205013922,Happy
-0.5105426580435649,-0.48943782913731715,-0.4292670481247772,-0.30548906242652213,-0.6962482135464835,0.32015996517237305,0.4552525448158365,-0.7568732906316666,-0.8709049033835378,Sad
-0.33936924612427166,0.20173148734477256,0.8170741700570656,-0.07128339611166994,-0.969574924673347,0.2735422325456146,-0.033016044332812,1.502396910568231,1.3127592155679184,Sad
0.434166840513477,2.003322052082002,0.5677256978128957,0.07948597951667165,-1.296231252388415,-1.1155561255267972,-0.6180747211954932,-0.8316611490711809,1.575916205013922,Happy
-0.6570734333037036,2.0138548910560456,0.6907296785526031,2.1365260147668885,-0.739297065484459,-1.1186942509585993,1.7139992116174496,1.3548048235570842,0.9004416196728823,Happy
-0.39406055254606676,1.245790669922079,0.23871236652147257,0.4715256439029952,-0.3631643248830199,-0.14700236020619098,-1.0685591117621878,-0.3672906366159682,-0.7102602540143256,Energetic
0.01731822511958808,-1.7526705648061705,-0.09747460812759966,-0.456498685889519,-1.2185260230650101,2.5976671605100914,2.9025190524413182,0.36210421194566733,-0.9915478943683806,Energetic
